+8
+1.0000000000e+00 +6.8479982475e-01 +1.9704930179e-01 +4.7163882973e-01
+6.8479982475e-01 +1.0000000000e+00 +2.5711892614e-01 +6.3545923861e-01
+1.9704930179e-01 +2.5711892614e-01 +1.0000000000e+00 +6.3415177025e-01
+4.7163882973e-01 +6.3545923861e-01 +6.3415177025e-01 +1.0000000000e+00
-1.4585922150e+00 -1.1447550253e+00 -6.8936773160e-01 -9.8200760142e-01
-1.1447550253e+00 -1.2348985928e+00 -8.3824482148e-01 -1.1301822437e+00
-6.8936773160e-01 -8.3824482148e-01 -2.4094369606e+00 -1.8810560408e+00
-9.8200760142e-01 -1.1301822437e+00 -1.8810560408e+00 -1.8030573315e+00
